treatment,group,image_number,cell_label,cell_area,granule_count,granules_per_area
GLU-40min,R326H,8,74,124.2864,1,0.008045932620141865
GLU-40min,R326H,8,75,179.10719999999998,6,0.03349949080773973
GLU-40min,R326H,8,76,133.2936,1,0.007502235666228536
GLU-40min,R326H,8,77,121.46759999999999,3,0.02469794414312953
GLU-40min,R326H,8,78,83.85119999999999,1,0.011925887763085086
GLU-40min,R326H,8,80,125.0964,0,0.0
GLU-40min,R326H,8,81,210.276,2,0.009511308946337194
GLU-40min,R326H,8,82,148.32719999999998,0,0.0
GLU-40min,R326H,8,83,115.05239999999999,2,0.017383383571311854
GLU-40min,R326H,8,84,124.99919999999999,0,0.0
GLU-40min,R326H,8,85,153.9972,0,0.0
GLU-40min,R326H,8,86,149.4288,3,0.02007645112588738
GLU-40min,R326H,8,87,158.9868,2,0.012579660701391562
GLU-40min,R326H,8,89,102.1896,0,0.0
GLU-40min,R326H,9,8,60.7176,1,0.01646968918402572
GLU-40min,R326H,9,10,174.6684,0,0.0
GLU-40min,R326H,9,11,126.32759999999999,2,0.015831853055072686
GLU-40min,R326H,9,12,137.214,1,0.0072878860757648635
GLU-40min,R326H,9,13,207.684,2,0.00963001483022284
GLU-40min,R326H,9,14,193.52519999999998,0,0.0
GLU-40min,R326H,9,15,88.61399999999999,0,0.0
GLU-40min,R326H,9,16,200.32920000000001,0,0.0
GLU-40min,R326H,9,17,88.4844,0,0.0
GLU-40min,R326H,9,18,120.3984,0,0.0
GLU-40min,R326H,9,19,240.6024,2,0.00831246903605284
GLU-40min,R326H,9,20,113.8212,1,0.00878570951632912
GLU-40min,R326H,9,22,167.1516,1,0.005982593047269664
GLU-40min,R326H,9,23,132.84,2,0.015055706112616682
GLU-40min,R326H,9,24,132.2892,0,0.0
GLU-40min,R326H,9,25,125.388,1,0.007975244840016589
GLU-40min,R326H,9,26,159.9912,1,0.0062503437689072905
GLU-40min,R326H,9,27,136.50119999999998,2,0.014651885844227013
GLU-40min,R326H,9,28,131.8356,4,0.030340818413235878
GLU-40min,R326H,9,29,214.974,0,0.0
GLU-40min,R326H,9,30,194.91839999999996,3,0.015391055949566591
GLU-40min,R326H,9,31,145.79999999999998,0,0.0
GLU-40min,R326H,9,32,150.822,0,0.0
GLU-40min,R326H,9,34,226.37879999999996,5,0.022086873859212968
GLU-40min,R326H,9,35,109.4472,1,0.009136825793624688
GLU-40min,R326H,9,36,255.6036,3,0.011736923893090707
GLU-40min,R326H,9,37,81.90719999999999,0,0.0
GLU-40min,R326H,9,38,277.18199999999996,2,0.007215475752393735
GLU-40min,R326H,9,39,207.45719999999997,2,0.009640542723993192
GLU-40min,R326H,9,40,144.0504,4,0.02776805895714278
GLU-40min,R326H,9,41,150.36839999999998,0,0.0
GLU-40min,R326H,9,42,146.772,0,0.0
GLU-40min,R326H,9,43,333.42839999999995,3,0.00899743393184264
GLU-40min,R326H,9,44,158.43599999999998,0,0.0
GLU-40min,R326H,9,45,144.4068,1,0.006924881653772537
GLU-40min,R326H,9,46,175.1868,2,0.011416385252770186
GLU-40min,R326H,9,47,304.9164,5,0.01639793727067485
GLU-40min,R326H,9,48,137.052,0,0.0
GLU-40min,R326H,9,49,177.84359999999998,2,0.011245836229136164
GLU-40min,R326H,9,50,258.68159999999995,0,0.0
GLU-40min,R326H,9,51,283.72679999999997,0,0.0
GLU-40min,R326H,9,52,217.89,0,0.0
GLU-40min,R326H,9,54,358.95959999999997,2,0.005571657646152938
GLU-40min,R326H,9,55,174.2796,1,0.005737906215070496
GLU-40min,R326H,9,56,181.53719999999998,2,0.011017025711534607
GLU-40min,R326H,9,57,305.1432,0,0.0
GLU-40min,R326H,9,58,212.4792,1,0.004706343020869808
GLU-40min,R326H,9,59,255.95999999999998,4,0.01562744178777934
GLU-40min,R326H,9,60,270.53999999999996,2,0.007392622163081246
GLU-40min,R326H,9,61,193.8492,1,0.005158649094244392
GLU-40min,R326H,9,63,176.6772,1,0.005660039891961159
GLU-40min,R326H,9,64,92.502,0,0.0
GLU-40min,R326H,9,65,173.826,2,0.011505758632195414
GLU-40min,R326H,9,66,183.25439999999998,2,0.010913789791677581
GLU-40min,R326H,9,67,103.9716,1,0.009618011072254348
GLU-40min,R326H,9,68,105.62399999999998,2,0.01893509050973264
GLU-40min,R326H,9,70,178.68599999999998,1,0.005596409343765041
GLU-40min,R326H,9,71,116.478,1,0.008585312247806454
GLU-40min,R326H,9,72,185.10119999999998,1,0.005402450119178051
GLU-40min,R326H,9,73,286.9344,2,0.006970234311396612
GLU-40min,R326H,9,75,168.9012,3,0.017761863148396815
GLU-40min,R326H,9,77,262.4076,5,0.01905432617043104
GLU-40min,R326H,9,78,162.8748,3,0.018419055618180344
GLU-40min,R326H,9,79,99.79199999999999,1,0.01002084335417669
GLU-40min,R326H,9,80,187.8876,5,0.026611655053340403
GLU-40min,R326H,9,81,165.4668,0,0.0
GLU-40min,R326H,9,82,133.1316,1,0.007511364694783207
GLU-40min,R326H,9,84,180.468,0,0.0
GLU-40min,R326H,9,85,110.5164,3,0.027145292463380998
GLU-40min,R326H,9,87,249.6744,5,0.02002608196915663
GLU-40min,R326H,9,88,188.21159999999998,3,0.01593950638536626
GLU-40min,R326H,9,89,117.35279999999999,0,0.0
GLU-40min,R326H,9,90,72.252,0,0.0
GLU-40min,R326H,9,92,243.4536,3,0.012322676682538275
GLU-40min,R326H,9,93,106.49879999999999,0,0.0
GLU-40min,R326H,9,94,149.04,2,0.013419216317767043
GLU-40min,R326H,9,96,189.24839999999998,0,0.0
GLU-40min,R326H,9,97,101.3796,0,0.0
GLU-40min,R326H,9,98,143.694,0,0.0
GLU-40min,R326H,9,99,143.33759999999998,0,0.0
ARS,R326H,10,1,183.5784,1,0.005447263948264066
ARS,R326H,10,2,229.29479999999998,3,0.013083593696847902
ARS,R326H,10,4,393.1092,5,0.012719112144920547
ARS,R326H,10,5,386.49959999999993,7,0.01811127359510851
ARS,R326H,10,6,190.54439999999997,0,0.0
ARS,R326H,10,7,284.95799999999997,3,0.010527867264649528
ARS,R326H,10,8,232.79399999999998,2,0.008591286717011608
ARS,R326H,10,9,395.6688,3,0.007582098967621405
ARS,R326H,10,10,274.0392,1,0.003649112973618373
ARS,R326H,10,11,303.7176,0,0.0
ARS,R326H,10,14,263.1528,0,0.0
ARS,R326H,10,15,265.1292,0,0.0
ARS,R326H,10,16,371.5956,2,0.005382195052901596
ARS,R326H,10,17,182.25,0,0.0
ARS,R326H,10,18,122.79599999999998,0,0.0
ARS,R326H,10,19,329.5728,5,0.015171154901132619
ARS,R326H,10,20,325.4256,2,0.006145797994994862
ARS,R326H,10,21,358.11719999999997,2,0.005584763870598788
ARS,R326H,10,22,512.082,2,0.003905624489827801
ARS,R326H,10,23,342.3708,0,0.0
ARS,R326H,10,25,360.45,3,0.008322929671244279
ARS,R326H,10,26,164.8836,1,0.006064884560987266
ARS,R326H,10,27,375.3216,3,0.007993145078780439
ARS,R326H,10,28,404.6436,4,0.009885242223032812
ARS,R326H,10,29,127.9152,0,0.0
ARS,R326H,10,30,105.0084,0,0.0
ARS,R326H,1,9,169.84079999999997,0,0.0
ARS,R326H,1,10,133.0992,0,0.0
ARS,R326H,1,11,178.10279999999997,0,0.0
ARS,R326H,1,12,282.98159999999996,3,0.010601395991824206
ARS,R326H,1,13,69.5628,0,0.0
ARS,R326H,1,14,286.2864,4,0.013972022422301583
ARS,R326H,1,15,254.17799999999997,3,0.011802752401860116
ARS,R326H,1,16,168.7716,2,0.011850335008970703
ARS,R326H,1,17,159.86159999999998,0,0.0
ARS,R326H,1,18,223.36559999999997,1,0.004476965119069365
ARS,R326H,1,19,262.602,3,0.011424132337148995
ARS,R326H,1,20,255.7008,0,0.0
ARS,R326H,1,21,219.80159999999998,1,0.004549557419054275
ARS,R326H,1,22,181.8936,1,0.005497719545932348
ARS,R326H,1,23,161.2548,1,0.006201365788801326
ARS,R326H,1,24,160.542,0,0.0
ARS,R326H,1,25,231.27119999999996,2,0.008647855850620398
ARS,R326H,1,26,181.14839999999998,0,0.0
ARS,R326H,1,27,249.54479999999998,3,0.012021889456322071
ARS,R326H,1,28,288.1656,3,0.010410680525364582
ARS,R326H,1,29,172.23839999999998,1,0.005805906232291986
ARS,R326H,1,30,303.16679999999997,4,0.013194056869023918
ARS,R326H,1,31,260.4636,1,0.003839308064543376
ARS,R326H,1,33,176.0616,5,0.02839915120616875
ARS,R326H,1,34,207.036,0,0.0
ARS,R326H,1,36,509.55479999999994,1,0.0019624974585657914
ARS,R326H,1,38,162.6156,0,0.0
ARS,R326H,2,7,231.01199999999997,1,0.004328779457344208
ARS,R326H,2,8,231.01199999999997,2,0.008657558914688416
ARS,R326H,2,9,130.6692,1,0.007652912851689611
ARS,R326H,2,10,380.3436,4,0.010516806382439459
ARS,R326H,2,11,148.8132,1,0.006719833993221032
ARS,R326H,2,12,308.96639999999996,2,0.00647319579086917
ARS,R326H,2,13,160.28279999999998,2,0.01247794523180279
ARS,R326H,2,15,278.964,2,0.0071693838631508005
ARS,R326H,2,16,185.06879999999995,0,0.0
ARS,R326H,2,17,285.9948,2,0.006993134140900464
ARS,R326H,2,18,190.5768,0,0.0
ARS,R326H,2,19,311.5908,3,0.009628012123592865
ARS,R326H,2,20,472.61879999999996,5,0.01057935063099479
ARS,R326H,2,21,150.5952,0,0.0
ARS,R326H,2,23,178.88039999999998,2,0.011180654783866763
ARS,R326H,2,24,336.24719999999996,4,0.011896009840379342
ARS,R326H,2,26,86.54039999999999,1,0.011555296716909098
ARS,R326H,2,27,120.69,0,0.0
ARS,R326H,2,28,143.4996,1,0.006968660539820321
ARS,R326H,2,29,313.5996,6,0.01913267746514983
ARS,R326H,2,30,63.730799999999995,1,0.015691000269885205
ARS,R326H,2,31,357.1776,2,0.005599455284989876
ARS,R326H,2,32,244.7496,3,0.012257425548397219
ARS,R326H,2,34,227.31839999999997,0,0.0
ARS,R326H,2,35,267.33239999999995,0,0.0
ARS,R326H,2,36,249.05879999999996,0,0.0
ARS,R326H,2,37,392.94719999999995,4,0.010179484673767876
ARS,R326H,2,38,185.2308,0,0.0
ARS,R326H,2,39,262.27799999999996,0,0.0
ARS,R326H,2,41,373.96079999999995,5,0.01337038534520196
ARS,R326H,2,42,341.7876,0,0.0
ARS,R326H,3,2,278.5104,2,0.007181060384100557
ARS,R326H,3,3,246.43439999999998,5,0.020289375184633314
ARS,R326H,3,4,273.5208,2,0.007312058168885145
ARS,R326H,3,5,342.3059999999999,2,0.005842725514598051
ARS,R326H,3,6,204.9624,0,0.0
ARS,R326H,3,7,335.664,0,0.0
ARS,R326H,3,8,252.0396,3,0.01190289145039113
ARS,R326H,3,9,326.30039999999997,1,0.0030646606623834973
ARS,R326H,3,10,313.6644,3,0.009564362420472327
ARS,R326H,3,11,355.1688,3,0.008446687884746633
ARS,R326H,3,12,136.9548,0,0.0
ARS,R326H,3,13,454.05359999999996,0,0.0
ARS,R326H,3,14,403.60679999999996,1,0.002477658949254572
ARS,R326H,3,15,202.56479999999996,1,0.004936691863541939
ARS,R326H,3,16,249.6744,1,0.004005216393831326
ARS,R326H,3,17,303.3936,2,0.006592096866908201
ARS,R326H,3,19,254.92319999999998,2,0.007845500134942602
ARS,R326H,3,20,332.2296,2,0.006019933202821182
ARS,R326H,3,21,139.87079999999997,0,0.0
ARS,R326H,3,22,589.0644,0,0.0
ARS,R326H,3,23,271.6092,3,0.011045281234950804
ARS,R326H,3,24,356.4324,3,0.008416743259030324
ARS,R326H,3,26,344.63879999999995,0,0.0
ARS,R326H,4,4,208.7532,2,0.009580691457663883
ARS,R326H,4,5,181.4724,1,0.005510479830541724
ARS,R326H,4,6,195.63119999999998,0,0.0
ARS,R326H,4,7,308.772,2,0.006477271255165624
ARS,R326H,4,8,66.80879999999999,0,0.0
ARS,R326H,4,9,190.38240000000002,0,0.0
ARS,R326H,4,10,325.3608,5,0.01536755503428809
ARS,R326H,4,11,251.65079999999998,1,0.003973760464898185
ARS,R326H,4,12,194.1732,1,0.005150041303331253
ARS,R326H,4,13,454.40999999999997,4,0.00880262318170815
ARS,R326H,4,14,274.4604,2,0.007287025742147137
ARS,R326H,4,15,237.84839999999997,1,0.004204358742795832
ARS,R326H,4,16,129.89159999999998,1,0.0076987272464116244
ARS,R326H,4,17,119.07,0,0.0
ARS,R326H,4,18,250.80839999999998,1,0.003987107289867485
ARS,R326H,4,19,290.40119999999996,1,0.003443511941410711
ARS,R326H,4,20,358.83,4,0.011147339966000614
ARS,R326H,4,21,211.92839999999998,0,0.0
ARS,R326H,4,22,180.2088,0,0.0
ARS,R326H,4,23,386.20799999999997,3,0.007767834949043003
ARS,R326H,4,25,508.4208,6,0.011801248099999056
ARS,R326H,4,27,247.3092,3,0.012130563683033222
ARS,R326H,4,28,133.164,1,0.0075095371121324085
ARS,R326H,4,29,189.216,3,0.015854895991882292
ARS,R326H,4,30,156.4272,0,0.0
ARS,R326H,4,31,299.86199999999997,4,0.013339469489298412
ARS,R326H,4,32,177.84359999999998,0,0.0
ARS,R326H,4,34,522.1584,2,0.003830255340141995
ARS,R326H,4,35,250.09559999999996,3,0.011995412954086359
ARS,R326H,4,36,232.63199999999998,0,0.0
ARS,R326H,4,37,255.31199999999995,0,0.0
ARS,R326H,4,38,230.2992,0,0.0
ARS,R326H,4,39,313.8264,2,0.00637295014058728
ARS,R326H,5,1,264.87,2,0.007550874013667082
ARS,R326H,5,2,288.9108,1,0.0034612759370712346
ARS,R326H,5,3,284.4072,1,0.0035160853874304167
ARS,R326H,5,5,203.92559999999997,0,0.0
ARS,R326H,5,6,320.4036,3,0.009363190675760198
ARS,R326H,5,7,331.45199999999994,0,0.0
ARS,R326H,5,8,261.11159999999995,3,0.011489340190171561
ARS,R326H,5,9,353.0628,2,0.005664714606013435
ARS,R326H,5,10,222.1992,2,0.00900093249660665
ARS,R326H,5,11,177.3576,2,0.011276652367871464
ARS,R326H,5,12,210.92399999999998,4,0.018964176670269863
ARS,R326H,5,13,193.8168,0,0.0
ARS,R326H,5,14,170.29439999999997,0,0.0
ARS,R326H,5,15,241.67159999999998,0,0.0
ARS,R326H,5,16,220.2228,0,0.0
ARS,R326H,5,17,323.41679999999997,3,0.009275955980023303
ARS,R326H,5,18,104.39279999999998,0,0.0
ARS,R326H,5,20,150.8868,0,0.0
ARS,R326H,5,21,278.64,2,0.00717772035601493
ARS,R326H,5,22,237.62159999999997,3,0.012625114888545487
ARS,R326H,5,23,182.57399999999998,1,0.005477231150108997
ARS,R326H,5,24,348.78599999999994,2,0.005734175110239517
ARS,R326H,5,25,157.82039999999998,3,0.019008949413383824
ARS,R326H,5,26,197.7696,4,0.020225555393751114
ARS,R326H,5,27,208.62359999999998,0,0.0
ARS,R326H,5,28,244.2636,4,0.01637575144229431
ARS,R326H,5,30,164.59199999999998,0,0.0
ARS,R326H,5,31,162.0648,4,0.02468148543051915
ARS,R326H,5,32,164.5272,0,0.0
ARS,R326H,5,33,227.54519999999997,0,0.0
ARS,R326H,5,34,187.2396,3,0.016022251703165357
ARS,R326H,5,35,177.9732,0,0.0
ARS,R326H,5,37,131.3496,2,0.015226540469099258
ARS,R326H,5,38,197.3808,1,0.005066348905263329
ARS,R326H,5,39,102.77279999999998,3,0.029190602961094773
ARS,R326H,5,40,147.3552,0,0.0
ARS,R326H,5,41,199.42199999999997,6,0.030086951289225866
ARS,R326H,6,1,410.7348,4,0.00973864401068524
ARS,R326H,6,2,182.15279999999998,0,0.0
ARS,R326H,6,3,232.8264,4,0.01718018231609474
ARS,R326H,6,4,273.2616,5,0.01829748490091546
ARS,R326H,6,5,158.0148,2,0.012657042251738445
ARS,R326H,6,6,305.24039999999997,0,0.0
ARS,R326H,6,7,275.46479999999997,4,0.01452091156474439
ARS,R326H,6,8,335.82599999999996,4,0.011910930064974125
ARS,R326H,6,9,180.72719999999998,0,0.0
ARS,R326H,6,10,203.37479999999996,0,0.0
ARS,R326H,6,11,212.2524,2,0.009422743865322606
ARS,R326H,6,12,374.1228,4,0.01069167663665513
ARS,R326H,6,14,112.55759999999998,1,0.008884340106754233
ARS,R326H,6,15,243.0,0,0.0
ARS,R326H,6,16,216.33479999999997,6,0.02773478885505245
ARS,R326H,6,17,81.4212,0,0.0
ARS,R326H,6,19,273.87719999999996,3,0.010953814337228512
ARS,R326H,6,20,339.8436,0,0.0
ARS,R326H,6,21,237.49199999999996,2,0.008421336297643712
ARS,R326H,6,23,270.3132,3,0.01109823715601014
ARS,R326H,6,24,557.7984,7,0.012549336821331865
ARS,R326H,6,25,123.34679999999999,0,0.0
ARS,R326H,6,27,102.15719999999999,3,0.029366505738215226
ARS,R326H,6,28,174.2148,0,0.0
ARS,R326H,6,29,283.1112,4,0.014128723978422613
ARS,R326H,6,32,196.18199999999996,0,0.0
ARS,R326H,7,4,118.58399999999999,2,0.016865681710854754
ARS,R326H,7,5,202.5324,2,0.009874963215762022
ARS,R326H,7,6,309.93839999999994,3,0.009679342733910998
ARS,R326H,7,8,530.9064,8,0.015068569525626364
ARS,R326H,7,9,242.02799999999996,1,0.004131753350851968
ARS,R326H,7,10,210.2436,2,0.009512774705151548
ARS,R326H,7,12,178.4268,0,0.0
ARS,R326H,7,13,278.38079999999997,2,0.007184403522081983
ARS,R326H,7,14,367.9992,5,0.013586986058665346
ARS,R326H,7,15,202.88879999999997,0,0.0
ARS,R326H,7,16,426.06,5,0.01173543632352251
ARS,R326H,7,17,157.2372,1,0.006359818160079167
ARS,R326H,7,18,245.3328,2,0.008152191635199207
ARS,R326H,7,19,290.04479999999995,2,0.006895486490362869
ARS,R326H,7,20,301.90319999999997,4,0.013249279901637347
ARS,R326H,7,22,240.08399999999997,3,0.012495626530714251
ARS,R326H,7,23,247.7628,2,0.00807223683297089
ARS,R326H,7,24,195.59879999999995,0,0.0
ARS,R326H,7,25,216.594,0,0.0
ARS,R326H,7,26,216.0108,0,0.0
ARS,R326H,7,27,173.30759999999998,2,0.011540174810568031
ARS,R326H,7,28,279.57959999999997,3,0.010730396638381342
ARS,R326H,7,29,221.8104,1,0.004508354883269675
ARS,R326H,7,30,192.06719999999999,3,0.015619533163392813
ARS,R326H,7,31,346.25879999999995,5,0.014440066216367644
ARS,R326H,7,32,236.6172,2,0.008452470910821361
ARS,R326H,7,33,218.40839999999997,2,0.009157156959164576
ARS,R326H,7,34,195.4368,0,0.0
ARS,R326H,7,35,279.19079999999997,4,0.014327119661536127
ARS,R326H,7,36,202.20839999999998,0,0.0
ARS,R326H,7,37,151.17839999999998,0,0.0
ARS,R326H,7,38,227.44799999999998,0,0.0
ARS,R326H,7,39,289.49399999999997,4,0.013817212101114359
ARS,R326H,7,40,185.48999999999998,0,0.0
ARS,R326H,7,41,187.98479999999998,0,0.0
ARS,R326H,7,42,96.7464,0,0.0
ARS,R326H,7,43,209.72519999999997,2,0.009536288438394625
ARS,R326H,7,44,323.9028,2,0.006174691913746963
ARS,R326H,7,45,423.59759999999994,2,0.004721462066829463
ARS,R326H,7,46,117.8064,0,0.0
ARS,R326H,7,48,162.74519999999998,0,0.0
ARS,R326H,7,49,139.0284,1,0.007192775001366627
ARS,R326H,7,50,194.14079999999998,0,0.0
ARS,R326H,7,51,213.6132,1,0.004681358642630699
ARS,R326H,7,53,143.856,1,0.00695139584028473
ARS,R326H,7,54,166.4388,0,0.0
ARS,R326H,7,55,146.934,0,0.0
ARS,R326H,7,56,221.77799999999996,2,0.009018027036045055
ARS,R326H,7,57,150.2712,4,0.026618540345721604
ARS,R326H,7,60,109.6416,1,0.009120625747891312
ARS,R326H,8,4,252.3636,3,0.011887609782076338
ARS,R326H,8,5,453.7944,5,0.011018205601479437
ARS,R326H,8,6,213.7104,2,0.009358458923852092
ARS,R326H,8,7,335.40479999999997,4,0.011925887763085086
ARS,R326H,8,9,295.09919999999994,0,0.0
ARS,R326H,8,10,128.01239999999999,1,0.00781174323737388
ARS,R326H,8,11,242.38439999999997,3,0.012377034165565112
ARS,R326H,8,12,357.50159999999994,0,0.0
ARS,R326H,8,13,537.7751999999999,6,0.011157078273598338
ARS,R326H,8,14,350.3736,2,0.005708192626385093
ARS,R326H,8,15,333.75239999999997,6,0.017977398814210777
ARS,R326H,8,16,201.7224,1,0.00495730766637716
ARS,R326H,8,17,257.28839999999997,1,0.003886689022901927
ARS,R326H,8,18,204.5736,0,0.0
ARS,R326H,8,19,384.23159999999996,3,0.007807790926097698
ARS,R326H,8,20,213.0624,1,0.004693460695082755
ARS,R326H,8,21,345.48119999999994,0,0.0
ARS,R326H,8,22,188.1144,0,0.0
ARS,R326H,8,24,331.2252,4,0.012076375831307523
ARS,R326H,8,25,184.1616,1,0.005430013640194264
ARS,R326H,8,26,470.0267999999999,2,0.004255076519041043
GLU-20min,R326H,10,7,74.35799999999999,0,0.0
GLU-20min,R326H,10,8,313.2108,3,0.009578213778068955
GLU-20min,R326H,10,9,163.6848,1,0.006109302757494893
GLU-20min,R326H,10,10,41.7312,1,0.02396288628172686
GLU-20min,R326H,10,11,241.12079999999997,2,0.008294597562715453
GLU-20min,R326H,10,12,194.4972,2,0.010282924381430684
GLU-20min,R326H,10,13,157.1076,1,0.0063650644526426475
GLU-20min,R326H,10,14,201.65759999999997,2,0.00991780126313117
GLU-20min,R326H,10,15,98.7228,0,0.0
GLU-20min,R326H,10,16,262.44,4,0.015241579027587259
GLU-20min,R326H,10,17,169.8732,0,0.0
GLU-20min,R326H,10,18,226.96199999999996,1,0.004406023915897816
GLU-20min,R326H,10,19,119.9448,0,0.0
GLU-20min,R326H,10,20,220.61159999999998,3,0.013598559640562873
GLU-20min,R326H,10,21,170.748,2,0.011713167943401973
GLU-20min,R326H,10,22,341.75519999999995,6,0.017556426354302733
GLU-20min,R326H,10,23,345.4164,1,0.0028950565172933306
GLU-20min,R326H,10,26,173.5992,0,0.0
GLU-20min,R326H,10,28,167.184,6,0.03588860178007465
GLU-20min,R326H,10,29,408.1103999999999,2,0.004900634730210258
GLU-20min,R326H,10,30,229.23,1,0.004362430746411901
GLU-20min,R326H,10,31,332.3268,5,0.015045431184003217
GLU-20min,R326H,10,34,153.3816,0,0.0
GLU-20min,R326H,10,35,242.5464,3,0.012368767378118166
GLU-20min,R326H,10,37,171.2988,0,0.0
GLU-20min,R326H,10,38,150.7248,1,0.006634608239652666
GLU-20min,R326H,10,39,185.06879999999995,0,0.0
GLU-20min,R326H,10,40,239.40359999999998,1,0.0041770466275360945
GLU-20min,R326H,10,41,190.9332,3,0.015712301475070863
GLU-20min,R326H,10,42,160.0884,1,0.006246548781798056
GLU-20min,R326H,10,43,178.8156,4,0.022369412959495707
GLU-20min,R326H,10,45,275.3028,5,0.018161820366520066
GLU-20min,R326H,10,46,273.6504,6,0.02192578560089808
GLU-20min,R326H,10,47,118.6812,0,0.0
GLU-20min,R326H,10,49,141.5556,0,0.0
GLU-20min,R326H,10,50,197.86679999999998,0,0.0
GLU-20min,R326H,10,51,171.7524,0,0.0
GLU-20min,R326H,10,52,187.8228,0,0.0
GLU-20min,R326H,10,53,348.138,9,0.02585181738276201
GLU-20min,R326H,10,54,306.6984,3,0.009781596513056476
GLU-20min,R326H,10,55,130.50719999999998,2,0.015324824990498611
GLU-20min,R326H,10,56,162.81,0,0.0
GLU-20min,R326H,10,57,176.25599999999997,0,0.0
GLU-20min,R326H,10,58,141.75,0,0.0
GLU-20min,R326H,10,63,73.54799999999999,0,0.0
GLU-20min,R326H,1,9,131.868,0,0.0
GLU-20min,R326H,1,10,102.1896,0,0.0
GLU-20min,R326H,1,11,118.3248,0,0.0
GLU-20min,R326H,1,12,149.8824,0,0.0
GLU-20min,R326H,1,13,121.59719999999999,3,0.024671620728108874
GLU-20min,R326H,1,14,142.49519999999998,0,0.0
GLU-20min,R326H,1,15,165.3048,1,0.006049431111498275
GLU-20min,R326H,1,16,220.35240000000002,3,0.01361455559367631
GLU-20min,R326H,1,17,181.34279999999998,2,0.01102883599459146
GLU-20min,R326H,1,18,78.084,1,0.012806720967163567
GLU-20min,R326H,1,19,138.2832,0,0.0
GLU-20min,R326H,1,20,137.34359999999998,4,0.029124036358446993
GLU-20min,R326H,1,21,138.15359999999998,0,0.0
GLU-20min,R326H,1,22,113.7888,2,0.01757642228409123
GLU-20min,R326H,1,23,83.33279999999999,0,0.0
GLU-20min,R326H,1,24,145.5408,0,0.0
GLU-20min,R326H,1,25,135.918,1,0.007357377242160714
GLU-20min,R326H,1,26,81.5832,0,0.0
GLU-20min,R326H,1,27,166.47119999999998,2,0.012014090124898482
GLU-20min,R326H,1,28,92.7612,0,0.0
GLU-20min,R326H,1,30,221.77799999999996,3,0.013527040554067584
GLU-20min,R326H,1,31,165.6936,1,0.00603523612257806
GLU-20min,R326H,1,32,146.83679999999998,4,0.027241127564752162
GLU-20min,R326H,1,33,74.7144,1,0.013384300750591587
GLU-20min,R326H,1,34,73.12679999999999,0,0.0
GLU-20min,R326H,1,35,124.2864,1,0.008045932620141865
GLU-20min,R326H,1,36,129.89159999999998,1,0.0076987272464116244
GLU-20min,R326H,1,37,168.9012,4,0.02368248419786242
GLU-20min,R326H,1,38,150.14159999999998,0,0.0
GLU-20min,R326H,1,39,123.37919999999998,4,0.032420375557630464
GLU-20min,R326H,1,40,192.456,5,0.02597996425156919
GLU-20min,R326H,1,41,138.5424,4,0.028872027624756033
GLU-20min,R326H,1,42,375.3539999999999,7,0.01864906195218381
GLU-20min,R326H,1,43,205.90199999999996,5,0.024283396955833363
GLU-20min,R326H,1,44,202.6296,1,0.00493511313253345
GLU-20min,R326H,1,45,173.50199999999998,1,0.005763622321356527
GLU-20min,R326H,1,46,214.7472,2,0.009313276261576403
GLU-20min,R326H,1,48,244.5228,1,0.004089598188798754
GLU-20min,R326H,1,49,143.56439999999998,0,0.0
GLU-20min,R326H,1,51,91.6596,0,0.0
GLU-20min,R326H,1,52,167.54039999999998,0,0.0
GLU-20min,R326H,1,53,285.3792,3,0.01051232885928617
GLU-20min,R326H,1,54,270.864,3,0.011075668970405813
GLU-20min,R326H,2,8,161.5464,3,0.01857051596321552
GLU-20min,R326H,2,9,195.50159999999997,2,0.01023009530356785
GLU-20min,R326H,2,10,114.0804,0,0.0
GLU-20min,R326H,2,11,141.36119999999997,0,0.0
GLU-20min,R326H,2,12,225.2124,4,0.017761011383032196
GLU-20min,R326H,2,14,162.55079999999998,5,0.030759614840406818
GLU-20min,R326H,2,15,233.5392,5,0.021409681972020117
GLU-20min,R326H,2,16,176.61239999999998,3,0.016986349769325372
GLU-20min,R326H,2,17,124.2216,0,0.0
GLU-20min,R326H,2,18,106.92,3,0.028058361391694726
GLU-20min,R326H,2,19,124.77239999999999,2,0.016029185941762763
GLU-20min,R326H,2,20,152.02079999999998,5,0.03289023607295844
